base_solution,leave_out_1,leave_out_2,leave_out_3,leave_out_4,leave_out_5,leave_out_6,leave_out_7,leave_out_8,leave_out_9,leave_out_10,leave_out_11,leave_out_12,leave_out_13,leave_out_14,leave_out_15,leave_out_16,leave_out_17,initial_od,final_od,parent_plate,parent_well_index,parent_well,replicate,plate_control,plate_blank,strain,environment
CDM,,,,,,,,,,,,,,,,,,0.042,0.057,Plate 7$a3992b9fe5bcec1c006021ff4cd43b01bb4e1d88,108,E12,2,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.049,0.857,Plate 7$a3992b9fe5bcec1c006021ff4cd43b01bb4e1d88,376,P16,2,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.043,Plate 8$fbc2d1588cafac7bf06e6f86f9b30e5639e1826d,105,E9,2,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,1.094,Plate 8$fbc2d1588cafac7bf06e6f86f9b30e5639e1826d,119,E23,2,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.894,Plate 9$48cc115cebcac7f3bf363fd21f861c59c248beab,36,B12,2,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.042,Plate 9$48cc115cebcac7f3bf363fd21f861c59c248beab,317,N5,2,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.043,Plate 1$5f38302e6f537a3981830f07a12b702d54ac5679,173,H5,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.044,0.838,Plate 1$5f38302e6f537a3981830f07a12b702d54ac5679,375,P15,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.18,Plate 10$cb4002332d3dab292b06830f8dc938bb4e36a150,143,F23,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,1.173,Plate 10$cb4002332d3dab292b06830f8dc938bb4e36a150,301,M13,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.043,Plate 2$4a9c10702abc1953d9474331045e9ac8554303df,333,N21,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.816,Plate 2$4a9c10702abc1953d9474331045e9ac8554303df,367,P7,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.044,Plate 3$1c2309c8d1006100cde757784890f113b1f8399d,11,A11,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,1.023,Plate 3$1c2309c8d1006100cde757784890f113b1f8399d,231,J15,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.777,Plate 4$d95007b6bb74a8a588a9aa146508555cff4a98e6,88,D16,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.042,Plate 4$d95007b6bb74a8a588a9aa146508555cff4a98e6,112,E16,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.042,Plate 5$5e2dc169d4fcaeea657a9b99f3049383f1bf09d8,177,H9,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,1.128,Plate 5$5e2dc169d4fcaeea657a9b99f3049383f1bf09d8,364,P4,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.044,Plate 6$b3f3d0ce5534d124164e000066270c38d20cb3ec,77,D5,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.549,0.541,Plate 6$b3f3d0ce5534d124164e000066270c38d20cb3ec,384,P24,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.047,Plate 7$a3992b9fe5bcec1c006021ff4cd43b01bb4e1d88,243,K3,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.956,Plate 7$a3992b9fe5bcec1c006021ff4cd43b01bb4e1d88,257,K17,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.044,0.042,Plate 8$fbc2d1588cafac7bf06e6f86f9b30e5639e1826d,77,D5,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.965,Plate 8$fbc2d1588cafac7bf06e6f86f9b30e5639e1826d,347,O11,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,1.017,Plate 9$48cc115cebcac7f3bf363fd21f861c59c248beab,80,D8,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.045,Plate 9$48cc115cebcac7f3bf363fd21f861c59c248beab,321,N9,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,1.091,Plate 1$5f38302e6f537a3981830f07a12b702d54ac5679,30,B6,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.049,Plate 1$5f38302e6f537a3981830f07a12b702d54ac5679,362,P2,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.382,Plate 10$cb4002332d3dab292b06830f8dc938bb4e36a150,153,G9,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.055,1.277,Plate 10$cb4002332d3dab292b06830f8dc938bb4e36a150,278,L14,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.066,Plate 2$4a9c10702abc1953d9474331045e9ac8554303df,22,A22,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.048,0.904,Plate 2$4a9c10702abc1953d9474331045e9ac8554303df,383,P23,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.045,0.969,Plate 3$1c2309c8d1006100cde757784890f113b1f8399d,26,B2,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.043,Plate 3$1c2309c8d1006100cde757784890f113b1f8399d,370,P10,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.044,0.045,Plate 4$d95007b6bb74a8a588a9aa146508555cff4a98e6,6,A6,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,1.023,Plate 4$d95007b6bb74a8a588a9aa146508555cff4a98e6,168,G24,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.137,0.044,Plate 5$5e2dc169d4fcaeea657a9b99f3049383f1bf09d8,53,C5,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.044,0.857,Plate 5$5e2dc169d4fcaeea657a9b99f3049383f1bf09d8,353,O17,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.045,1.06,Plate 6$b3f3d0ce5534d124164e000066270c38d20cb3ec,62,C14,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.051,Plate 6$b3f3d0ce5534d124164e000066270c38d20cb3ec,187,H19,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.059,Plate 7$a3992b9fe5bcec1c006021ff4cd43b01bb4e1d88,107,E11,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.912,Plate 7$a3992b9fe5bcec1c006021ff4cd43b01bb4e1d88,247,K7,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.052,Plate 8$fbc2d1588cafac7bf06e6f86f9b30e5639e1826d,115,E19,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.945,Plate 8$fbc2d1588cafac7bf06e6f86f9b30e5639e1826d,258,K18,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.831,Plate 9$48cc115cebcac7f3bf363fd21f861c59c248beab,53,C5,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.045,0.049,Plate 9$48cc115cebcac7f3bf363fd21f861c59c248beab,72,C24,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.044,Plate 1$5f38302e6f537a3981830f07a12b702d54ac5679,57,C9,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,1.182,Plate 1$5f38302e6f537a3981830f07a12b702d54ac5679,69,C21,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,1.099,Plate 10$cb4002332d3dab292b06830f8dc938bb4e36a150,191,H23,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.062,0.271,Plate 10$cb4002332d3dab292b06830f8dc938bb4e36a150,255,K15,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.048,Plate 2$4a9c10702abc1953d9474331045e9ac8554303df,208,I16,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,1.016,Plate 2$4a9c10702abc1953d9474331045e9ac8554303df,210,I18,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,1.137,Plate 3$1c2309c8d1006100cde757784890f113b1f8399d,48,B24,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.042,Plate 3$1c2309c8d1006100cde757784890f113b1f8399d,139,F19,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,1.204,Plate 4$d95007b6bb74a8a588a9aa146508555cff4a98e6,269,L5,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.042,Plate 4$d95007b6bb74a8a588a9aa146508555cff4a98e6,340,O4,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.044,1.211,Plate 5$5e2dc169d4fcaeea657a9b99f3049383f1bf09d8,72,C24,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.042,Plate 5$5e2dc169d4fcaeea657a9b99f3049383f1bf09d8,172,H4,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,1.062,Plate 6$b3f3d0ce5534d124164e000066270c38d20cb3ec,167,G23,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.045,0.047,Plate 6$b3f3d0ce5534d124164e000066270c38d20cb3ec,379,P19,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.063,Plate 7$a3992b9fe5bcec1c006021ff4cd43b01bb4e1d88,147,G3,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.902,Plate 7$a3992b9fe5bcec1c006021ff4cd43b01bb4e1d88,163,G19,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.044,0.047,Plate 8$fbc2d1588cafac7bf06e6f86f9b30e5639e1826d,239,J23,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.855,Plate 8$fbc2d1588cafac7bf06e6f86f9b30e5639e1826d,370,P10,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.044,0.945,Plate 9$48cc115cebcac7f3bf363fd21f861c59c248beab,169,H1,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.044,Plate 9$48cc115cebcac7f3bf363fd21f861c59c248beab,324,N12,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.045,Plate 1$5f38302e6f537a3981830f07a12b702d54ac5679,1,A1,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,1.077,Plate 1$5f38302e6f537a3981830f07a12b702d54ac5679,139,F19,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.066,1.27,Plate 10$cb4002332d3dab292b06830f8dc938bb4e36a150,308,M20,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.043,Plate 10$cb4002332d3dab292b06830f8dc938bb4e36a150,362,P2,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.045,0.047,Plate 2$4a9c10702abc1953d9474331045e9ac8554303df,7,A7,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,1.066,Plate 2$4a9c10702abc1953d9474331045e9ac8554303df,351,O15,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.936,Plate 3$1c2309c8d1006100cde757784890f113b1f8399d,58,C10,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.046,0.053,Plate 3$1c2309c8d1006100cde757784890f113b1f8399d,223,J7,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.043,Plate 4$d95007b6bb74a8a588a9aa146508555cff4a98e6,274,L10,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.044,0.942,Plate 4$d95007b6bb74a8a588a9aa146508555cff4a98e6,359,O23,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.045,0.045,Plate 5$5e2dc169d4fcaeea657a9b99f3049383f1bf09d8,313,N1,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.048,1.056,Plate 5$5e2dc169d4fcaeea657a9b99f3049383f1bf09d8,338,O2,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,1.212,Plate 6$b3f3d0ce5534d124164e000066270c38d20cb3ec,92,D20,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.044,Plate 6$b3f3d0ce5534d124164e000066270c38d20cb3ec,336,N24,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.045,Plate 7$a3992b9fe5bcec1c006021ff4cd43b01bb4e1d88,154,G10,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.132,1.039,Plate 7$a3992b9fe5bcec1c006021ff4cd43b01bb4e1d88,180,H12,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,1.097,Plate 8$fbc2d1588cafac7bf06e6f86f9b30e5639e1826d,15,A15,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.048,Plate 8$fbc2d1588cafac7bf06e6f86f9b30e5639e1826d,136,F16,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.859,Plate 9$48cc115cebcac7f3bf363fd21f861c59c248beab,49,C1,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.041,Plate 9$48cc115cebcac7f3bf363fd21f861c59c248beab,58,C10,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.044,1.14,Plate 1$5f38302e6f537a3981830f07a12b702d54ac5679,4,A4,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,1.196,Plate 10$cb4002332d3dab292b06830f8dc938bb4e36a150,180,H12,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.948,Plate 2$4a9c10702abc1953d9474331045e9ac8554303df,185,H17,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,1.081,Plate 3$1c2309c8d1006100cde757784890f113b1f8399d,273,L9,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.046,0.875,Plate 4$d95007b6bb74a8a588a9aa146508555cff4a98e6,375,P15,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.044,1.032,Plate 5$5e2dc169d4fcaeea657a9b99f3049383f1bf09d8,15,A15,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.921,Plate 6$b3f3d0ce5534d124164e000066270c38d20cb3ec,137,F17,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.969,Plate 7$a3992b9fe5bcec1c006021ff4cd43b01bb4e1d88,197,I5,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.831,Plate 8$fbc2d1588cafac7bf06e6f86f9b30e5639e1826d,110,E14,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.263,Plate 9$48cc115cebcac7f3bf363fd21f861c59c248beab,184,H16,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,1.193,Plate 1$5f38302e6f537a3981830f07a12b702d54ac5679,70,C22,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,1.209,Plate 10$cb4002332d3dab292b06830f8dc938bb4e36a150,92,D20,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.044,1.121,Plate 2$4a9c10702abc1953d9474331045e9ac8554303df,310,M22,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.045,0.93,Plate 3$1c2309c8d1006100cde757784890f113b1f8399d,9,A9,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,1.035,Plate 4$d95007b6bb74a8a588a9aa146508555cff4a98e6,139,F19,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.249,0.998,Plate 5$5e2dc169d4fcaeea657a9b99f3049383f1bf09d8,260,K20,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.045,0.849,Plate 6$b3f3d0ce5534d124164e000066270c38d20cb3ec,376,P16,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.782,Plate 7$a3992b9fe5bcec1c006021ff4cd43b01bb4e1d88,357,O21,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.1,1.178,Plate 8$fbc2d1588cafac7bf06e6f86f9b30e5639e1826d,276,L12,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.998,Plate 9$48cc115cebcac7f3bf363fd21f861c59c248beab,368,P8,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,1.015,Plate 1$5f38302e6f537a3981830f07a12b702d54ac5679,129,F9,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,1.083,Plate 10$cb4002332d3dab292b06830f8dc938bb4e36a150,102,E6,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.788,Plate 2$4a9c10702abc1953d9474331045e9ac8554303df,85,D13,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.045,1.047,Plate 3$1c2309c8d1006100cde757784890f113b1f8399d,8,A8,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,1.032,Plate 4$d95007b6bb74a8a588a9aa146508555cff4a98e6,258,K18,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.044,1.071,Plate 5$5e2dc169d4fcaeea657a9b99f3049383f1bf09d8,240,J24,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.903,Plate 6$b3f3d0ce5534d124164e000066270c38d20cb3ec,325,N13,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,1.083,Plate 7$a3992b9fe5bcec1c006021ff4cd43b01bb4e1d88,40,B16,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.885,Plate 8$fbc2d1588cafac7bf06e6f86f9b30e5639e1826d,208,I16,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.855,Plate 9$48cc115cebcac7f3bf363fd21f861c59c248beab,17,A17,9,True,False,S. mutans UA159,aerobic
CDM,dl_alanine_75x,glycine_75x,l_arginine_75x,l_asparagine_75x,l_aspartic_acid_40x,l_cysteine_75x,l_glutamic_acid_75x,l_glutamine_75x,l_histidine_75x,l_isoleucine_75x,l_leucine_75x,l_lysine_75x,l_methionine_75x,l_phenylalanine_75x,l_serine_75x,l_valine_75x,prolines_75x,0.077,0.088,Plate 1$5f38302e6f537a3981830f07a12b702d54ac5679,273,L9,1,False,False,S. mutans UA159,aerobic
CDM,dl_alanine_75x,glycine_75x,l_arginine_75x,l_asparagine_75x,l_aspartic_acid_40x,l_cysteine_75x,l_glutamic_acid_75x,l_glutamine_75x,l_histidine_75x,l_isoleucine_75x,l_leucine_75x,l_lysine_75x,l_methionine_75x,l_phenylalanine_75x,l_serine_75x,l_valine_75x,prolines_75x,0.163,0.129,Plate 1$5f38302e6f537a3981830f07a12b702d54ac5679,255,K15,2,False,False,S. mutans UA159,aerobic
