base_solution,leave_out_1,leave_out_2,leave_out_3,leave_out_4,leave_out_5,leave_out_6,leave_out_7,leave_out_8,leave_out_9,leave_out_10,leave_out_11,leave_out_12,leave_out_13,leave_out_14,leave_out_15,leave_out_16,leave_out_17,initial_od,final_od,parent_plate,parent_well_index,parent_well,replicate,plate_control,plate_blank,strain,environment
CDM,,,,,,,,,,,,,,,,,,0.041,0.651,Plate 8$749701732adaaa4eee470db1932fd310dbbe7469,143,F23,1,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.041,Plate 8$749701732adaaa4eee470db1932fd310dbbe7469,198,I6,1,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.044,Plate 9$ac7d90fd7325b835e30ae35bcb762c031933028f,84,D12,1,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.785,Plate 9$ac7d90fd7325b835e30ae35bcb762c031933028f,273,L9,1,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,1.095,Plate 1$fa40c0f769646afdec15dbb754137b84f99d2f1b,125,F5,2,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.042,Plate 1$fa40c0f769646afdec15dbb754137b84f99d2f1b,133,F13,2,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.241,Plate 10$27a74777ce461ebdc4afc173811a66772f4966b0,134,F14,2,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,1.256,Plate 10$27a74777ce461ebdc4afc173811a66772f4966b0,157,G13,2,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.891,Plate 2$4daf3516dc487864dd147bc0c27ac127476ddd4b,215,I23,2,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.051,Plate 2$4daf3516dc487864dd147bc0c27ac127476ddd4b,369,P9,2,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.059,Plate 3$35504bb0a2ee408ae365c6b1030539d8bf9cf658,33,B9,2,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.542,Plate 3$35504bb0a2ee408ae365c6b1030539d8bf9cf658,336,N24,2,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.802,Plate 4$4632ba239c21ba1ff3c6ffb0524cc9753c02a330,61,C13,2,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.044,Plate 4$4632ba239c21ba1ff3c6ffb0524cc9753c02a330,377,P17,2,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.618,Plate 5$d12fb425dc7c52501a0c7485fad9584beaae6563,122,F2,2,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.048,Plate 5$d12fb425dc7c52501a0c7485fad9584beaae6563,334,N22,2,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.697,Plate 6$8a88036f728a8847a94ae7eaa0a99e4a7d7d8c8e,164,G20,2,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.087,Plate 6$8a88036f728a8847a94ae7eaa0a99e4a7d7d8c8e,206,I14,2,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.041,Plate 7$a5e6e1023e9cb9cfede59b5ba6e8cf4b2a3c4b0e,35,B11,2,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.482,Plate 7$a5e6e1023e9cb9cfede59b5ba6e8cf4b2a3c4b0e,226,J10,2,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,0.513,Plate 8$749701732adaaa4eee470db1932fd310dbbe7469,83,D11,2,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.042,Plate 8$749701732adaaa4eee470db1932fd310dbbe7469,88,D16,2,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,1.015,Plate 9$ac7d90fd7325b835e30ae35bcb762c031933028f,147,G3,2,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,1.305,Plate 9$ac7d90fd7325b835e30ae35bcb762c031933028f,159,G15,2,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,1.02,Plate 1$fa40c0f769646afdec15dbb754137b84f99d2f1b,144,F24,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,0.041,Plate 1$fa40c0f769646afdec15dbb754137b84f99d2f1b,247,K7,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,1.212,Plate 10$27a74777ce461ebdc4afc173811a66772f4966b0,238,J22,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.049,Plate 10$27a74777ce461ebdc4afc173811a66772f4966b0,312,M24,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,0.042,Plate 2$4daf3516dc487864dd147bc0c27ac127476ddd4b,83,D11,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.99,Plate 2$4daf3516dc487864dd147bc0c27ac127476ddd4b,292,M4,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.045,Plate 3$35504bb0a2ee408ae365c6b1030539d8bf9cf658,230,J14,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,0.793,Plate 3$35504bb0a2ee408ae365c6b1030539d8bf9cf658,341,O5,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.044,0.045,Plate 4$4632ba239c21ba1ff3c6ffb0524cc9753c02a330,120,E24,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.913,Plate 4$4632ba239c21ba1ff3c6ffb0524cc9753c02a330,318,N6,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.567,Plate 5$d12fb425dc7c52501a0c7485fad9584beaae6563,226,J10,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.069,Plate 5$d12fb425dc7c52501a0c7485fad9584beaae6563,314,N2,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,0.043,Plate 6$8a88036f728a8847a94ae7eaa0a99e4a7d7d8c8e,182,H14,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.629,Plate 6$8a88036f728a8847a94ae7eaa0a99e4a7d7d8c8e,307,M19,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.042,Plate 7$a5e6e1023e9cb9cfede59b5ba6e8cf4b2a3c4b0e,231,J15,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.038,0.369,Plate 7$a5e6e1023e9cb9cfede59b5ba6e8cf4b2a3c4b0e,366,P6,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.552,Plate 8$749701732adaaa4eee470db1932fd310dbbe7469,240,J24,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.056,Plate 8$749701732adaaa4eee470db1932fd310dbbe7469,370,P10,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.818,Plate 9$ac7d90fd7325b835e30ae35bcb762c031933028f,51,C3,3,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.078,Plate 9$ac7d90fd7325b835e30ae35bcb762c031933028f,205,I13,3,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.903,Plate 1$fa40c0f769646afdec15dbb754137b84f99d2f1b,159,G15,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.041,Plate 1$fa40c0f769646afdec15dbb754137b84f99d2f1b,200,I8,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,1.2,Plate 10$27a74777ce461ebdc4afc173811a66772f4966b0,56,C8,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.311,Plate 10$27a74777ce461ebdc4afc173811a66772f4966b0,323,N11,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.042,Plate 2$4daf3516dc487864dd147bc0c27ac127476ddd4b,57,C9,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,1.084,Plate 2$4daf3516dc487864dd147bc0c27ac127476ddd4b,101,E5,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.046,Plate 3$35504bb0a2ee408ae365c6b1030539d8bf9cf658,152,G8,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,0.855,Plate 3$35504bb0a2ee408ae365c6b1030539d8bf9cf658,243,K3,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.604,Plate 4$4632ba239c21ba1ff3c6ffb0524cc9753c02a330,217,J1,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,0.043,Plate 4$4632ba239c21ba1ff3c6ffb0524cc9753c02a330,270,L6,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.046,0.601,Plate 5$d12fb425dc7c52501a0c7485fad9584beaae6563,96,D24,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.047,Plate 5$d12fb425dc7c52501a0c7485fad9584beaae6563,321,N9,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.044,Plate 6$8a88036f728a8847a94ae7eaa0a99e4a7d7d8c8e,174,H6,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.668,Plate 6$8a88036f728a8847a94ae7eaa0a99e4a7d7d8c8e,214,I22,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.041,Plate 7$a5e6e1023e9cb9cfede59b5ba6e8cf4b2a3c4b0e,258,K18,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.543,Plate 7$a5e6e1023e9cb9cfede59b5ba6e8cf4b2a3c4b0e,381,P21,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,0.043,Plate 8$749701732adaaa4eee470db1932fd310dbbe7469,117,E21,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.548,Plate 8$749701732adaaa4eee470db1932fd310dbbe7469,142,F22,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.556,Plate 9$ac7d90fd7325b835e30ae35bcb762c031933028f,174,H6,4,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.057,Plate 9$ac7d90fd7325b835e30ae35bcb762c031933028f,337,O1,4,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,1.049,Plate 1$fa40c0f769646afdec15dbb754137b84f99d2f1b,53,C5,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.047,Plate 1$fa40c0f769646afdec15dbb754137b84f99d2f1b,186,H18,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,1.154,Plate 10$27a74777ce461ebdc4afc173811a66772f4966b0,237,J21,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.229,Plate 10$27a74777ce461ebdc4afc173811a66772f4966b0,302,M14,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.043,Plate 2$4daf3516dc487864dd147bc0c27ac127476ddd4b,129,F9,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.863,Plate 2$4daf3516dc487864dd147bc0c27ac127476ddd4b,308,M20,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.9,Plate 3$35504bb0a2ee408ae365c6b1030539d8bf9cf658,91,D19,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.061,Plate 3$35504bb0a2ee408ae365c6b1030539d8bf9cf658,161,G17,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,1.154,Plate 4$4632ba239c21ba1ff3c6ffb0524cc9753c02a330,67,C19,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.045,Plate 4$4632ba239c21ba1ff3c6ffb0524cc9753c02a330,251,K11,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.849,Plate 5$d12fb425dc7c52501a0c7485fad9584beaae6563,103,E7,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,0.041,Plate 5$d12fb425dc7c52501a0c7485fad9584beaae6563,108,E12,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.54,Plate 6$8a88036f728a8847a94ae7eaa0a99e4a7d7d8c8e,36,B12,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.042,Plate 6$8a88036f728a8847a94ae7eaa0a99e4a7d7d8c8e,122,F2,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.041,Plate 7$a5e6e1023e9cb9cfede59b5ba6e8cf4b2a3c4b0e,233,J17,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.581,Plate 7$a5e6e1023e9cb9cfede59b5ba6e8cf4b2a3c4b0e,344,O8,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.631,Plate 8$749701732adaaa4eee470db1932fd310dbbe7469,53,C5,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.044,Plate 8$749701732adaaa4eee470db1932fd310dbbe7469,248,K8,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.068,Plate 9$ac7d90fd7325b835e30ae35bcb762c031933028f,70,C22,5,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,0.882,Plate 9$ac7d90fd7325b835e30ae35bcb762c031933028f,316,N4,5,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.997,Plate 1$fa40c0f769646afdec15dbb754137b84f99d2f1b,185,H17,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,0.041,Plate 1$fa40c0f769646afdec15dbb754137b84f99d2f1b,369,P9,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.261,Plate 10$27a74777ce461ebdc4afc173811a66772f4966b0,61,C13,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,1.112,Plate 10$27a74777ce461ebdc4afc173811a66772f4966b0,161,G17,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.911,Plate 2$4daf3516dc487864dd147bc0c27ac127476ddd4b,141,F21,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.052,Plate 2$4daf3516dc487864dd147bc0c27ac127476ddd4b,210,I18,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,1.024,Plate 3$35504bb0a2ee408ae365c6b1030539d8bf9cf658,72,C24,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.044,Plate 3$35504bb0a2ee408ae365c6b1030539d8bf9cf658,97,E1,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.049,Plate 4$4632ba239c21ba1ff3c6ffb0524cc9753c02a330,27,B3,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.895,Plate 4$4632ba239c21ba1ff3c6ffb0524cc9753c02a330,176,H8,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.059,Plate 5$d12fb425dc7c52501a0c7485fad9584beaae6563,37,B13,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,1.05,Plate 5$d12fb425dc7c52501a0c7485fad9584beaae6563,77,D5,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,0.583,Plate 6$8a88036f728a8847a94ae7eaa0a99e4a7d7d8c8e,343,O7,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.059,Plate 6$8a88036f728a8847a94ae7eaa0a99e4a7d7d8c8e,378,P18,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,0.057,Plate 7$a5e6e1023e9cb9cfede59b5ba6e8cf4b2a3c4b0e,246,K6,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.566,Plate 7$a5e6e1023e9cb9cfede59b5ba6e8cf4b2a3c4b0e,382,P22,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.551,Plate 8$749701732adaaa4eee470db1932fd310dbbe7469,23,A23,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.06,Plate 8$749701732adaaa4eee470db1932fd310dbbe7469,223,J7,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.76,Plate 9$ac7d90fd7325b835e30ae35bcb762c031933028f,133,F13,6,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.048,Plate 9$ac7d90fd7325b835e30ae35bcb762c031933028f,327,N15,6,False,True,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.043,0.859,Plate 1$fa40c0f769646afdec15dbb754137b84f99d2f1b,14,A14,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,1.1,Plate 10$27a74777ce461ebdc4afc173811a66772f4966b0,116,E20,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.046,0.923,Plate 2$4daf3516dc487864dd147bc0c27ac127476ddd4b,359,O23,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.945,Plate 3$35504bb0a2ee408ae365c6b1030539d8bf9cf658,60,C12,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.93,Plate 4$4632ba239c21ba1ff3c6ffb0524cc9753c02a330,195,I3,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.77,Plate 5$d12fb425dc7c52501a0c7485fad9584beaae6563,155,G11,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.566,Plate 6$8a88036f728a8847a94ae7eaa0a99e4a7d7d8c8e,186,H18,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.654,Plate 7$a5e6e1023e9cb9cfede59b5ba6e8cf4b2a3c4b0e,237,J21,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.522,Plate 8$749701732adaaa4eee470db1932fd310dbbe7469,85,D13,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.8,Plate 9$ac7d90fd7325b835e30ae35bcb762c031933028f,286,L22,7,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,0.94,Plate 1$fa40c0f769646afdec15dbb754137b84f99d2f1b,183,H15,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,1.063,Plate 10$27a74777ce461ebdc4afc173811a66772f4966b0,342,O6,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.739,Plate 2$4daf3516dc487864dd147bc0c27ac127476ddd4b,15,A15,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,1.063,Plate 3$35504bb0a2ee408ae365c6b1030539d8bf9cf658,299,M11,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.946,Plate 4$4632ba239c21ba1ff3c6ffb0524cc9753c02a330,261,K21,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.039,0.634,Plate 5$d12fb425dc7c52501a0c7485fad9584beaae6563,21,A21,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.648,Plate 6$8a88036f728a8847a94ae7eaa0a99e4a7d7d8c8e,123,F3,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.63,Plate 7$a5e6e1023e9cb9cfede59b5ba6e8cf4b2a3c4b0e,191,H23,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.566,Plate 8$749701732adaaa4eee470db1932fd310dbbe7469,33,B9,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,1.395,Plate 9$ac7d90fd7325b835e30ae35bcb762c031933028f,235,J19,8,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,0.847,Plate 1$fa40c0f769646afdec15dbb754137b84f99d2f1b,282,L18,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,1.05,Plate 10$27a74777ce461ebdc4afc173811a66772f4966b0,31,B7,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.905,Plate 2$4daf3516dc487864dd147bc0c27ac127476ddd4b,190,H22,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.983,Plate 3$35504bb0a2ee408ae365c6b1030539d8bf9cf658,118,E22,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.053,0.529,Plate 4$4632ba239c21ba1ff3c6ffb0524cc9753c02a330,48,B24,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.695,Plate 5$d12fb425dc7c52501a0c7485fad9584beaae6563,71,C23,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.042,0.637,Plate 6$8a88036f728a8847a94ae7eaa0a99e4a7d7d8c8e,241,K1,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.041,0.61,Plate 7$a5e6e1023e9cb9cfede59b5ba6e8cf4b2a3c4b0e,356,O20,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.044,0.61,Plate 8$749701732adaaa4eee470db1932fd310dbbe7469,309,M21,9,True,False,S. mutans UA159,aerobic
CDM,,,,,,,,,,,,,,,,,,0.04,1.036,Plate 9$ac7d90fd7325b835e30ae35bcb762c031933028f,166,G22,9,True,False,S. mutans UA159,aerobic
CDM,dl_alanine_75x,glycine_75x,l_arginine_75x,l_asparagine_75x,l_aspartic_acid_40x,l_cysteine_75x,l_glutamic_acid_75x,l_glutamine_75x,l_histidine_75x,l_isoleucine_75x,l_leucine_75x,l_lysine_75x,l_methionine_75x,l_phenylalanine_75x,l_serine_75x,l_threonine_75x,l_tyrosine_75x,0.043,0.076,Plate 1$fa40c0f769646afdec15dbb754137b84f99d2f1b,205,I13,1,False,False,S. mutans UA159,aerobic
