ala_exch,gly_exch,arg_exch,asn_exch,asp_exch,cys_exch,glu_exch,gln_exch,his_exch,ile_exch,leu_exch,lys_exch,met_exch,phe_exch,ser_exch,thr_exch,trp_exch,tyr_exch,val_exch,pro_exch,grow
0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,0,1,1.0
0,1,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1.0
0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1.0
0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1.0
0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1.0
0,1,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1.0
0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0.7582125217638489
0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.8003655142750006
0,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1.0
0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0.9428877302536278
0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0.9727562249713584
0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0.7600196783228991
0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1.0
0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0.7735595226884424
0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1.0
0,1,0,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0.7793669464791746
0,1,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0.653017624276019
0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0
0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0
0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0.5320704544059313
0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0.5318054256314315
0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,0,1,1,0,0.2540447681845954
0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0,1.0
0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,0,0.6983596338997037
0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1.0
0,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,0.6443128553351511
0,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1.0
0,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1.0
0,1,0,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1.0
0,1,0,1,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,0.6309549837531382
0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,1,0.8921442911047814
0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.0
0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1.0
0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0.7323059744662532
0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1.0
0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1.0
0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0.4041546743417546
0,1,0,1,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0.8980075474056483
0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1.0
0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,0.6170428342023098
0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,1,1.0
0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0.963410618359558
0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0.5477833688020843
0,1,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1.0
0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1.0
0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.9106738669375679
0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.0
0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1.0
0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1.0
0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6485656234282224
0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1.0
0,1,1,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,0.07522594364699628
0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,1.0
0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1.0
0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0.7719438949188185
0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1.0
0,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0.9499975185100767
0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1.0
0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0.514894661960803
0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1.0
0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0.7338546501940061
0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0
0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1.0
0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,1.0
0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1.0
0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1.0
0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.8494318181818183
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9542594565136615
0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,1.0
0,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0.4373229546049656
0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1.0
0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1.0
0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,1.0
0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,1,1.0
0,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0.8255338805386774
0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8962801546979199
0,1,1,0,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1.0
0,1,1,0,1,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,0.09741574195438388
0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1.0
0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1.0
0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0.3223645392045719
0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,1.0
0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1.0
0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,1.0
0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1.0
0,1,1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0.7746637121618739
0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0.8852272727272728
0,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,0.3515894675962077
0,1,1,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0.6123227630569366
0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0.44362120815380834
0,1,1,1,0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1.0
0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1.0
0,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1.0
0,1,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0.8299515229285854
0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1.0
0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,1.0
0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1.0
0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0.162908042869744
0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0.3548365058176811
0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.7826795051853968
0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1.0
0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1.0
0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
0,1,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,0.6059767595216454
0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1.0
0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0.7135041762556339
0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1.0
0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0.6917118925736171
0,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1.0
0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1.0
0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1.0
0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0.3511585253745533
0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1.0
0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1.0
0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0
0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1,0.37205805583536145
0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,1.0
0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0.9800654182557214
0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,0,1,1.0
0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0.10920477358026455
0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1.0
0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0.2676536666083704
0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1.0
0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1.0
0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0
0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0.6056149683472173
0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0.9619318181818183
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0.9316651714025076
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1.0
0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1.0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.9549248526555156
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0.7458099583109692
1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1.0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0.4300771039336038
1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.8402949306818303
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.5165559761003594
1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1.0
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0
1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,1.0
1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0.6535950325125253
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.5519306910673715
1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,1.0
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0.6313847151333298
1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0.672712079965525
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0.8298499527878946
1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1.0
1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,1.0
1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,1.0
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1.0
1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,0.6748170060050457
1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1.0
1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1.0
1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,1,0.857395957078559
1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1.0
1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0.4480825537384846
1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1.0
1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0.7620505024686207
1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1.0
1,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,0,0.7723760893974229
1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.0
1,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0.610690993845905
1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1.0
1,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1.0
1,0,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,1.0
1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0.647131170304776
1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0.7978844713167195
1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1.0
1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1.0
1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1.0
1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1.0
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0
1,0,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1.0
1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,1,0,1,0.1425162657096976
1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,0.5114514247275098
1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0.12432851690510766
1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0.28405165841272373
1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1.0
1,0,0,0,1,1,0,1,0,1,0,1,0,1,1,0,0,0,0,1,1.0
1,0,0,0,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0.5881008394375234
1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0.5058851224105461
1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1.0
1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1.0
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4871304067800627
1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.5374181478016841
1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0.3867287204067968
1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1.0
1,0,0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1.0
1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1.0
1,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,0,1.0
1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1.0
1,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1.0
1,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0.6312627425047416
1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1.0
1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,0,0.8164202908900475
1,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0.9878014015128914
1,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0.4969551432966066
1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1.0
1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1.0
1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0
1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0.5962183931709397
1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1.0
1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,1.0
1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0.9760828664823789
1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.46833813389194384
1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1.0
1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,1.0
1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0.8179738562091503
1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0.3327496480065586
1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0.8084648047471839
1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1.0
1,0,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,0,0,1.0
1,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,0.9127995330036932
1,0,0,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1.0
1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0.4819443452593491
1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0.3844580573731911
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1.0
1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.5302313354363827
1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1.0
1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1.0
1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1.0
1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0.19336431204744925
1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0.8679223468325961
1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0.4610143064581399
1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1.0
1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.314613518446271
1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1.0
1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1.0
1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1.0
1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1.0
1,0,1,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0.5757975071271866
1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1.0
1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0.7955299261269411
1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1.0
1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,1,0,0.17395817918466
1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1.0
1,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1.0
1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0
1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1.0
1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1.0
1,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0.4525809192805069
1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,0.5491060636318728
1,0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0.4536309679671816
1,0,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0.7776208755146286
1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0
1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1.0
1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0.6949286210768326
1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1.0
1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,0.9351954311175159
1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1.0
1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0.9903477377712344
1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,1,1,0.7008124783216492
1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0.7818106437509421
1,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1.0
1,0,1,0,1,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,1.0
1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1.0
1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1,0,1,1.0
1,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0.5296699001527911
1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1.0
1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1.0
1,0,1,0,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1.0
1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1.0
1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3907277805549605
1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.35835703441463307
1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0.30978838470127673
1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1.0
1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0.3580798089433068
1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0.5096516007532956
1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0.4545427808862779
1,0,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1.0
1,0,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,0.10725971392168118
1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0.4133549153361854
1,0,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0.3759730057844748
1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1.0
1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1.0
1,0,1,1,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1.0
1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0.5027669357857028
1,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1.0
1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,0.6712393479747366
1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1.0
1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0.9803440974402442
1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9423277030933037
1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9548152380045546
1,0,1,1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1.0
1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1.0
1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1.0
1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1.0
1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1.0
1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1.0
1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,1.0
1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,0.8845210002940268
1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1.0
