ala,arg,asn,asp,cys,glu,gln,gly,his,ile,leu,lys,met,phe,pro,ser,thr,trp,tyr,val,environment,grow
1,0,0,1,1,0,0,1,1,0,1,1,1,0,1,1,1,0,1,1,aerobic,0.0
1,0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,aerobic,0.007947477539737392
1,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,0,0,0,aerobic,0.2933498368403286
1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,aerobic,1.0
1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,aerobic,0.10010149708195888
1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,aerobic,0.9645153608001905
1,0,0,1,0,1,1,1,0,0,0,1,1,1,0,0,0,0,1,1,aerobic,0.5846306255307103
1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,aerobic,0.9534660590069561
1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,aerobic,0.49822380106571945
1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,aerobic,0.6884739214423695
1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,1,0,1,1,aerobic,0.2868349249658936
1,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,aerobic,0.5957152729785764
1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,1,aerobic,0.9630921570833804
1,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,1,0,aerobic,0.8157715839564921
1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,aerobic,0.0
0,1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,1,0,aerobic,0.19124275595621373
1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,0,aerobic,0.0
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,aerobic,0.9250172771250863
1,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,aerobic,0.0
1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,aerobic,0.8624376336421954
1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,aerobic,1.0
1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,aerobic,0.8138642360278243
1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,aerobic,0.2188530829738645
1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,aerobic,0.8291049581455247
1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,aerobic,0.9706684856753071
1,1,1,1,1,1,0,1,1,0,0,0,1,1,1,0,1,1,1,1,aerobic,0.8223911541119558
1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,aerobic,0.9462135703837067
1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,aerobic,0.8592302209550963
1,1,0,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,aerobic,0.9187975120939876
1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,aerobic,0.8577042152893545
1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,aerobic,1.0
1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,aerobic,0.9642600143919405
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,aerobic,1.0
1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,aerobic,1.0
1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,aerobic,0.9174624829467939
1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,aerobic,0.7567380787836905
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,0,aerobic,1.0
1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,aerobic,0.6862833352087319
1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,0,aerobic,0.8032436632028747
1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,1,1,aerobic,0.7205987170349253
1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,0,aerobic,0.823637952801787
1,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,aerobic,0.9039583861963968
1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,aerobic,0.15651235308227393
1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,aerobic,1.0
1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,aerobic,0.9357488466299089
1,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,1,aerobic,0.9632929436920884
1,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,0,0,aerobic,0.8987854251012146
1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,aerobic,0.8973487423521413
1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,aerobic,0.9009340503821117
1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,aerobic,0.8484048932597745
1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,aerobic,0.011815010689771577
1,1,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,1,1,aerobic,0.7194194885970975
1,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,aerobic,0.8482264665757163
1,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,aerobic,1.0
1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,aerobic,0.016749821810406268
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,aerobic,0.9320076208621101
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,aerobic,0.9736816548509276
1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,aerobic,0.7744126804415511
1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,aerobic,0.8037898776685056
1,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,0,aerobic,1.0
1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,aerobic,0.807469414037347
1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,aerobic,0.025363181709930935
1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,aerobic,0.24386084583901774
1,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,1,aerobic,0.9178575447282549
1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,aerobic,0.7961511047754812
1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,aerobic,0.9195046439628483
1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,aerobic,0.1587841118772458
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,aerobic,0.9979700583608221
0,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,aerobic,0.8454979536152798
1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,aerobic,1.0
1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,aerobic,0.8714581893572909
1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,aerobic,0.7125095153514337
1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,aerobic,1.0
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,aerobic,0.9229195088676672
1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,aerobic,0.5264640186462076
1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,1,0,aerobic,0.842343415098833
1,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,aerobic,0.9080541696364933
1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,aerobic,0.7578485428153484
1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,aerobic,0.8389470704783469
1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,0,aerobic,0.7634924442312304
1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,aerobic,0.8967267191068257
1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,aerobic,0.0
1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,aerobic,0.9809401159047004
1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,aerobic,0.9326192121630961
1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,aerobic,0.014178012827725897
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,aerobic,1.0
1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,aerobic,0.0
1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,aerobic,0.4923764203165971
1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,aerobic,0.010189640532125675
1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,aerobic,0.009714559846485966
1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,aerobic,0.0
1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,aerobic,0.015067611075338057
1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,aerobic,0.6892905866302866
1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,aerobic,0.9157571623465213
1,1,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0,1,aerobic,0.02887064817435606
1,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,0,aerobic,0.12323977857628435
1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,0,0,0,0,1,aerobic,0.9598713979518932
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,aerobic,0.9394621357038371
1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,aerobic,0.9415538132573058
1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,aerobic,1.0
1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,aerobic,0.8702534718850151
1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,aerobic,1.0
1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,1,aerobic,0.8991364835692011
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,aerobic,0.846866277594519
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0,1,aerobic,1.0
1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,aerobic,0.8100272851296044
1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,aerobic,1.0
1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0,1,1,1,aerobic,0.8618206368853382
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,0,1,1,aerobic,0.8659204572517264
1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,0,1,1,aerobic,0.9501069137562367
1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1,1,aerobic,0.7812574422481543
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,aerobic,0.29018160629309503
1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,aerobic,1.0
1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,aerobic,0.9685775965459343
1,1,1,1,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,aerobic,0.9218472468916519
1,1,1,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,aerobic,0.9766902768834513
1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,aerobic,0.996930422919509
1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,1,aerobic,0.8068417415342087
1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,0,aerobic,0.8611454934173514
1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,aerobic,0.8998574483250179
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,aerobic,0.7762619372442019
1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,aerobic,1.0
1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,aerobic,1.0
1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,aerobic,0.8541153804987691
0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,aerobic,0.006885998469778122
0,0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,aerobic,1.0
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,aerobic,0.031135049921177094
0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,aerobic,0.6574376787903555
0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,aerobic,1.0
0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,aerobic,0.07476439790575917
0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,aerobic,0.20240653201547054
0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,aerobic,0.009723546234509063
0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,aerobic,0.005005840146837978
0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,aerobic,0.004335260115606938
0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,1,1,0,aerobic,0.8870002394062724
0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,aerobic,0.6337362059905411
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,aerobic,0.016878142207325836
0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,0,0,0,1,aerobic,1.0
0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,aerobic,0.9684091763820983
0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,aerobic,0.04083769633507854
0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,aerobic,0.7993124194241512
0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,aerobic,0.011439466158245952
0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,aerobic,0.1251460036709494
0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,aerobic,0.014154552410099469
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,aerobic,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,aerobic,1.0
0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,aerobic,0.014143530644316392
1,1,0,1,0,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,aerobic,0.0
0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1,1,aerobic,0.6686367969494758
0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,aerobic,0.033298429319371735
0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,aerobic,0.7307258367807445
0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,1,aerobic,0.9618848167539269
0,0,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,aerobic,0.40803609798023205
0,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,1,aerobic,1.0
0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,aerobic,0.6432504588686802
0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,aerobic,0.01339989490278508
0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,aerobic,0.028309104820198935
0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,aerobic,1.0
0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,0,aerobic,0.47513389441469017
0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,aerobic,0.005745750538664112
0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,aerobic,0.004512247529007301
0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,1,1,0,aerobic,0.12597057621577443
0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,aerobic,0.06785340314136128
0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,aerobic,1.0
0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,aerobic,0.4123927550047665
0,0,0,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,1,aerobic,0.8174536959786416
0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,aerobic,0.17853389385181292
0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,aerobic,0.08368255631220535
0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,aerobic,0.0053557765876052
0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,aerobic,0.009695954033995695
0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,aerobic,0.2605230894973437
0,0,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,aerobic,1.0
0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,aerobic,0.9462203836028581
1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,aerobic,0.026712328767123282
1,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,aerobic,0.02330508474576271
1,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,aerobic,1.0
1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,aerobic,1.0
1,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,aerobic,0.8869617224880383
1,1,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,aerobic,0.5822735276853844
1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,aerobic,0.002568493150684941
1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,aerobic,0.5376059322033897
1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,aerobic,0.23925689622818544
1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,aerobic,0.3475783475783476
1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,aerobic,0.9180199569555859
1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,0,aerobic,0.5741626794258373
1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,aerobic,0.17585355820649942
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,aerobic,0.004784688995215311
1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,aerobic,0.004558404558404563
1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,aerobic,0.09246575342465749
1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1,aerobic,1.0
1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,aerobic,0.007318446237568028
1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,aerobic,0.003418803418803414
1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,aerobic,0.014674232048522787
1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,0,aerobic,0.01076555023923445
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,aerobic,0.0030851501439736807
1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,1,aerobic,0.3606837606837607
1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,aerobic,0.9367521367521366
1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,aerobic,1.0
1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,aerobic,0.22129783693843597
1,1,1,0,0,1,1,0,1,1,0,1,1,0,1,1,1,1,0,0,aerobic,0.5635593220338981
1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,aerobic,1.0
1,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,aerobic,0.0
1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0,1,1,1,1,aerobic,1.0
1,1,0,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,aerobic,1.0
1,1,0,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,aerobic,1.0
1,1,0,1,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0,1,aerobic,1.0
1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,aerobic,1.0
1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,aerobic,0.1713810316139767
1,1,0,1,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,aerobic,0.9606164383561641
1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,aerobic,0.9136652542372878
1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,1,aerobic,0.5612685306811785
1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,aerobic,0.6609686609686611
1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,aerobic,0.9492877492877494
1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,aerobic,0.6169047153198982
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,aerobic,0.007404360345536818
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,aerobic,0.005698005698005696
1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,aerobic,0.006655574043261231
1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,aerobic,0.09246575342465753
1,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,1,1,aerobic,0.009533898305084746
1,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,aerobic,0.010696190654907114
1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,aerobic,0.8632478632478633
1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,aerobic,1.0
1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,aerobic,1.0
1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,1,aerobic,0.8638420403126288
1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,1,aerobic,0.004558404558404555
0,0,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,aerobic,1.0
1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,aerobic,0.008474576271186442
0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,aerobic,0.83277471869763
0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,aerobic,0.022786799371398634
0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0,aerobic,0.5513662637940094
0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,aerobic,0.19290204295442642
0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,0,aerobic,0.8201989288446826
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,aerobic,0.3418721570505147
0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,aerobic,0.32642010625255413
0,0,0,0,0,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,aerobic,0.6073711921775105
0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,aerobic,0.12628272251308906
0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,aerobic,0.7915771379458532
0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,aerobic,0.09661271483397295
0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,aerobic,1.0
0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,aerobic,0.7864174870682461
0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,aerobic,1.0
0,1,1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,aerobic,0.0062860136196961755
0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,1,aerobic,0.04169854628921194
0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,aerobic,0.016878142207325832
0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,aerobic,0.168267266040049
0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,aerobic,0.9101165851823992
0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,aerobic,1.0
0,1,1,0,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,aerobic,0.580790717662226
0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,aerobic,0.11039084842707342
0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,aerobic,0.5140997830802603
0,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,aerobic,0.7058591697320021
0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,0,aerobic,0.2443510246978455
0,1,1,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,aerobic,0.9676532215819802
0,0,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,0,aerobic,0.8551000953288846
0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,1,1,aerobic,0.00942408376963351
0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,aerobic,0.0198928844682479
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,aerobic,0.03375628441465168
0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,aerobic,0.06896199427870862
0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,aerobic,0.6938698758931929
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,aerobic,0.008167539267015711
0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,aerobic,0.007090674688440053
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,aerobic,0.00743565300285987
0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,aerobic,0.005005840146837981
